DATE,OPEN,HIGH,LOW,CLOSE
2007/5/16,1.3589,1.361,1.3527,1.3519
2007/5/17,1.3519,1.361,1.3504,1.3493
2007/5/18,1.3493,1.3545,1.3477,1.3505
2007/5/21,1.3505,1.3522,1.3465,1.3465
2007/5/22,1.3465,1.3532,1.3436,1.3465
2007/5/23,1.3465,1.3477,1.3439,1.346
2007/5/24,1.346,1.3502,1.3416,1.3434
2007/5/25,1.3434,1.3462,1.3415,1.3449
2007/5/28,1.3449,1.3473,1.3411,1.3453
2007/5/29,1.3453,1.3458,1.3445,1.345
2007/5/30,1.345,1.3521,1.342,1.3428
2007/5/31,1.3428,1.3458,1.3406,1.3453
2007/6/1,1.3453,1.3478,1.3423,1.3442
2007/6/4,1.3442,1.3464,1.3392,1.3487
2007/6/5,1.3487,1.35,1.3432,1.3521
2007/6/6,1.3521,1.3555,1.3488,1.3504
2007/6/7,1.3504,1.3538,1.3485,1.3432
2007/6/8,1.3432,1.3513,1.3423,1.3362
2007/6/11,1.3362,1.3435,1.332,1.3356
2007/6/12,1.3356,1.3375,1.3332,1.3316
2007/6/13,1.3316,1.337,1.3312,1.331
2007/6/14,1.331,1.3316,1.3264,1.3305
2007/6/15,1.3305,1.3325,1.3279,1.3378
2007/6/18,1.3378,1.3388,1.3306,1.3413
2007/6/19,1.3413,1.3419,1.3376,1.3423
2007/6/20,1.3423,1.3437,1.3384,1.3417
2007/6/21,1.3417,1.3438,1.3406,1.3387
2007/6/22,1.3387,1.3409,1.3372,1.3365
2007/6/25,1.3365,1.3469,1.3381,1.3466
2007/6/26,1.3466,1.3474,1.3439,1.3468
2007/6/27,1.3468,1.348,1.3432,1.3444
2007/6/28,1.3444,1.3459,1.3415,1.3435
2007/6/29,1.3435,1.3483,1.3425,1.3534
2007/7/2,1.3534,1.3541,1.3431,1.3622
2007/7/3,1.3622,1.3639,1.3529,1.3617
2007/7/4,1.3617,1.3635,1.3584,1.3622
2007/7/5,1.3622,1.3631,1.3606,1.3599
2007/7/6,1.3599,1.366,1.357,1.3621
2007/7/9,1.3621,1.3642,1.3576,1.3624
2007/7/10,1.3624,1.3639,1.361,1.3741
2007/7/11,1.3741,1.3741,1.3593,1.3759
2007/7/12,1.3759,1.3787,1.3732,1.3786
2007/7/13,1.3786,1.3799,1.3742,1.3785
2007/7/16,1.3785,1.3815,1.3764,1.3783
2007/7/17,1.3783,1.3804,1.376,1.3781
2007/7/18,1.3781,1.3799,1.3757,1.3795
2007/7/19,1.3795,1.3834,1.3752,1.3803
2007/7/20,1.3803,1.3832,1.3786,1.3824
2007/7/23,1.3824,1.3844,1.378,1.3803
2007/7/24,1.3803,1.3846,1.3795,1.3821
2007/7/25,1.3821,1.3853,1.3799,1.3707
2007/7/26,1.3707,1.3833,1.3696,1.3743
2007/7/27,1.3743,1.3772,1.3692,1.3641
2007/7/30,1.3641,1.3753,1.363,1.369
2007/7/31,1.369,1.3706,1.3609,1.3689
2007/8/1,1.3689,1.3728,1.3682,1.3655
2007/8/2,1.3655,1.371,1.3638,1.3699
2007/8/3,1.3699,1.3705,1.3652,1.3815
2007/8/6,1.3815,1.382,1.3684,1.3795
2007/8/7,1.3795,1.384,1.3784,1.3766
2007/8/8,1.3766,1.3816,1.3736,1.3797
2007/8/9,1.3797,1.3826,1.3721,1.3677
2007/8/10,1.3677,1.3817,1.3654,1.3695
2007/8/13,1.3695,1.3706,1.3642,1.3619
2007/8/14,1.3619,1.3709,1.3606,1.3542
2007/8/15,1.3542,1.3626,1.3536,1.3462
2007/8/16,1.3462,1.3539,1.3455,1.3403
2007/8/17,1.3403,1.3448,1.336,1.3474
2007/8/20,1.3474,1.3548,1.337,1.3481
2007/8/21,1.3481,1.3508,1.346,1.3468
2007/8/22,1.3468,1.3521,1.3457,1.3535
2007/8/23,1.3535,1.3552,1.345,1.3557
2007/8/24,1.3557,1.3588,1.3535,1.3668
2007/8/27,1.3668,1.3683,1.3554,1.365
2007/8/28,1.365,1.3685,1.3535,1.3626
2007/8/29,1.3626,1.3681,1.3619,1.3672
2007/8/30,1.3672,1.3676,1.3563,1.3635
2007/8/31,1.3635,1.3681,1.3592,1.3638
2007/9/3,1.3638,1.372,1.3625,1.361
2007/9/4,1.361,1.3655,1.3609,1.3614
2007/9/5,1.3614,1.3626,1.3552,1.3653
2007/9/6,1.3653,1.3672,1.3569,1.3684
2007/9/7,1.3684,1.3709,1.3636,1.3769
2007/9/10,1.3769,1.3799,1.3663,1.3806
2007/9/11,1.3806,1.3816,1.3767,1.3827
2007/9/12,1.3827,1.3849,1.3778,1.3909
2007/9/13,1.3909,1.3915,1.3825,1.3881
2007/9/14,1.3881,1.393,1.3863,1.3877
2007/9/17,1.3877,1.3896,1.3844,1.3867
2007/9/18,1.3867,1.3888,1.3849,1.397
2007/9/19,1.397,1.3983,1.3828,1.3961
2007/9/20,1.3961,1.3988,1.3936,1.4073
2007/9/21,1.4073,1.4099,1.3957,1.4082
2007/9/24,1.4082,1.4121,1.4042,1.4084
2007/9/25,1.4084,1.413,1.4067,1.4143
2007/9/26,1.4143,1.4155,1.4061,1.4133
2007/9/27,1.4133,1.4163,1.4112,1.4157
2007/9/28,1.4157,1.419,1.4125,1.4268
2007/10/1,1.4268,1.4279,1.4146,1.4238
2007/10/2,1.4238,1.4283,1.4211,1.4155
2007/10/3,1.4155,1.4238,1.4139,1.4106
2007/10/4,1.4106,1.4201,1.4087,1.4106
2007/10/5,1.4106,1.4151,1.4067,1.4149
2007/10/8,1.4149,1.4158,1.4032,1.405
2007/10/9,1.405,1.4153,1.4045,1.4102
2007/10/10,1.4102,1.4115,1.4015,1.4132
2007/10/11,1.4132,1.4172,1.4094,1.4183
2007/10/12,1.4183,1.4241,1.4135,1.4173
2007/10/15,1.4173,1.4213,1.4155,1.4199
2007/10/16,1.4199,1.4243,1.4162,1.4162
2007/10/17,1.4162,1.4227,1.4144,1.4184
2007/10/18,1.4184,1.4231,1.4157,1.4293
2007/10/19,1.4293,1.4311,1.4197,1.4295
2007/10/22,1.4295,1.432,1.4245,1.4157
2007/10/23,1.4157,1.4349,1.4126,1.4257
2007/10/24,1.4257,1.428,1.4171,1.4257
2007/10/25,1.4257,1.4268,1.4188,1.4319
2007/10/26,1.4319,1.4345,1.4248,1.4385
2007/10/29,1.4385,1.4394,1.4317,1.4424
2007/10/30,1.4424,1.4439,1.4378,1.4436
2007/10/31,1.4436,1.4441,1.4375,1.4485
2007/11/1,1.4485,1.4508,1.442,1.446
2007/11/2,1.446,1.4485,1.4404,1.45
2007/11/5,1.45,1.4528,1.4417,1.4469
2007/11/6,1.4469,1.453,1.4444,1.4553
2007/11/7,1.4553,1.4571,1.447,1.4635
2007/11/8,1.4635,1.4731,1.4555,1.4665
2007/11/9,1.4665,1.4704,1.4615,1.4665
2007/11/12,1.4665,1.4753,1.4632,1.4548
2007/11/13,1.4548,1.4679,1.4526,1.4601
2007/11/14,1.4601,1.4633,1.4522,1.4652
2007/11/15,1.4652,1.4726,1.4602,1.4617
2007/11/16,1.4617,1.4703,1.4605,1.4657
2007/11/19,1.4657,1.4673,1.4582,1.4668
2007/11/20,1.4668,1.4687,1.4622,1.4812
2007/11/21,1.4812,1.4821,1.4636,1.4864
2007/11/22,1.4864,1.487,1.4776,1.4845
2007/11/23,1.4845,1.4873,1.4823,1.4835
2007/11/26,1.4835,1.4968,1.4785,1.4878
2007/11/27,1.4878,1.4887,1.4806,1.4845
2007/11/28,1.4845,1.4908,1.481,1.4855
2007/11/29,1.4855,1.4858,1.4712,1.4753
2007/11/30,1.4753,1.4843,1.4723,1.4635
2007/12/3,1.4635,1.4786,1.463,1.4671
2007/12/4,1.4671,1.4709,1.462,1.4764
2007/12/5,1.4764,1.4767,1.4635,1.461
2007/12/6,1.461,1.477,1.4593,1.4631
2007/12/7,1.4631,1.4652,1.452,1.4654
2007/12/10,1.4654,1.4673,1.4598,1.471
2007/12/11,1.471,1.4736,1.4641,1.4652
2007/12/12,1.4652,1.4751,1.465,1.4717
2007/12/13,1.4717,1.475,1.4652,1.462
2007/12/14,1.462,1.4737,1.4577,1.4425
2007/12/17,1.4425,1.4656,1.4412,1.4394
2007/12/18,1.4394,1.4453,1.433,1.4405
2007/12/19,1.4405,1.4436,1.4367,1.4381
2007/12/20,1.4381,1.4423,1.4325,1.4323
2007/12/21,1.4323,1.4391,1.431,1.4357
2007/12/24,1.4357,1.441,1.4319,1.4408
2007/12/25,1.4408,1.4413,1.437,1.4392
2007/12/26,1.4392,1.4392,1.4392,1.4489
2007/12/27,1.4489,1.4506,1.4392,1.4628
2007/12/28,1.4628,1.464,1.447,1.4715
2007/12/31,1.4715,1.4728,1.4593,1.4587
2008/1/1,1.4587,1.4748,1.457,1.4587
2008/1/2,1.4587,1.4587,1.4587,1.4722
2008/1/3,1.4722,1.4751,1.459,1.4745
2008/1/4,1.4745,1.4782,1.4688,1.4772
2008/1/7,1.4772,1.4825,1.4695,1.4697
2008/1/8,1.4697,1.4754,1.4658,1.4707
2008/1/9,1.4707,1.475,1.4681,1.4668
2008/1/10,1.4668,1.4743,1.4647,1.4791
2008/1/11,1.4791,1.4813,1.4643,1.479
2008/1/14,1.479,1.482,1.4762,1.4873
2008/1/15,1.4873,1.4915,1.478,1.4827
2008/1/16,1.4827,1.4923,1.4822,1.4827
2008/1/17,1.4827,1.486,1.4594,1.4671
2008/1/18,1.4671,1.4715,1.4589,1.4619
2008/1/21,1.4619,1.4696,1.461,1.4441
2008/1/22,1.4441,1.4608,1.4422,1.461
2008/1/23,1.461,1.4645,1.4366,1.4609
2008/1/24,1.4609,1.4685,1.451,1.4752
2008/1/25,1.4752,1.4779,1.4592,1.467
2008/1/28,1.467,1.4777,1.466,1.4775
2008/1/29,1.4775,1.4798,1.466,1.4776
2008/1/30,1.4776,1.4798,1.4737,1.488
2008/1/31,1.488,1.491,1.4755,1.4876
2008/2/1,1.4876,1.4915,1.4802,1.4799
2008/2/4,1.4799,1.4955,1.4786,1.4826
2008/2/5,1.4826,1.4849,1.4793,1.4647
2008/2/6,1.4647,1.4835,1.4623,1.4627
2008/2/7,1.4627,1.4672,1.4592,1.4471
2008/2/8,1.4471,1.4652,1.444,1.4508
2008/2/11,1.4508,1.4547,1.445,1.4517
2008/2/12,1.4517,1.4577,1.4482,1.4591
2008/2/13,1.4591,1.4615,1.4497,1.4579
2008/2/14,1.4579,1.46,1.453,1.4634
2008/2/15,1.4634,1.4649,1.455,1.4678
2008/2/18,1.4678,1.471,1.4631,1.4655
2008/2/19,1.4655,1.4689,1.4611,1.4733
2008/2/20,1.4733,1.4757,1.4642,1.4682
2008/2/21,1.4682,1.4734,1.4612,1.4815
2008/2/22,1.4815,1.4838,1.4703,1.4824
2008/2/25,1.4824,1.4863,1.4786,1.4823
2008/2/26,1.4823,1.4845,1.4794,1.4968
2008/2/27,1.4968,1.4984,1.4779,1.5119
2008/2/28,1.5119,1.5144,1.4973,1.5218
2008/2/29,1.5218,1.523,1.5071,1.5189
2008/3/3,1.5189,1.524,1.5144,1.5205
2008/3/4,1.5205,1.5275,1.5158,1.521
2008/3/5,1.521,1.525,1.5174,1.5268
2008/3/6,1.5268,1.5305,1.5145,1.5376
2008/3/7,1.5376,1.5379,1.5263,1.5348
2008/3/10,1.5348,1.5465,1.5314,1.5347
2008/3/11,1.5347,1.5405,1.5313,1.5317
2008/3/12,1.5317,1.5496,1.5283,1.5558
2008/3/13,1.5558,1.556,1.5333,1.5584
2008/3/14,1.5584,1.5624,1.5523,1.5666
2008/3/17,1.5666,1.569,1.5532,1.5729
2008/3/18,1.5729,1.5903,1.5658,1.5633
2008/3/19,1.5633,1.5832,1.5628,1.5609
2008/3/20,1.5609,1.5786,1.5583,1.5435
2008/3/21,1.5435,1.565,1.5396,1.5446
2008/3/24,1.5446,1.5472,1.5405,1.5418
2008/3/25,1.5418,1.5455,1.5342,1.5596
2008/3/26,1.5596,1.5607,1.5405,1.5832
2008/3/27,1.5832,1.5833,1.5587,1.5778
2008/3/28,1.5778,1.5848,1.5727,1.5803
2008/3/31,1.5803,1.584,1.5742,1.5783
2008/4/1,1.5783,1.5896,1.576,1.56
2008/4/2,1.56,1.5785,1.5564,1.5683
2008/4/3,1.5683,1.5699,1.5535,1.5676
2008/4/4,1.5676,1.5697,1.5511,1.5718
2008/4/7,1.5718,1.5775,1.5639,1.5704
2008/4/8,1.5704,1.5736,1.5628,1.5714
2008/4/9,1.5714,1.5799,1.5674,1.5826
2008/4/10,1.5826,1.5865,1.5685,1.5742
2008/4/11,1.5742,1.5914,1.5725,1.5832
2008/4/14,1.5832,1.5855,1.574,1.58
2008/4/15,1.58,1.5886,1.566,1.5775
2008/4/16,1.5775,1.5875,1.5752,1.5951
2008/4/17,1.5951,1.598,1.5762,1.5889
2008/4/18,1.5889,1.5985,1.5847,1.5801
2008/4/21,1.5801,1.5956,1.5711,1.5927
2008/4/22,1.5927,1.5947,1.5792,1.5997
2008/4/23,1.5997,1.602,1.5835,1.5892
2008/4/24,1.5892,1.6,1.586,1.5681
2008/4/25,1.5681,1.5896,1.5638,1.5605
2008/4/28,1.5605,1.5707,1.5555,1.5643
2008/4/29,1.5643,1.5693,1.5595,1.5561
2008/4/30,1.5561,1.5663,1.554,1.5633
2008/5/1,1.5633,1.5644,1.5517,1.5458
2008/5/2,1.5458,1.5643,1.5431,1.5416
2008/5/5,1.5416,1.5498,1.5361,1.5496
2008/5/6,1.5496,1.5519,1.5425,1.5528
2008/5/7,1.5528,1.5595,1.5453,1.5401
2008/5/8,1.5401,1.5538,1.5366,1.5403
2008/5/9,1.5403,1.5442,1.5285,1.5479
2008/5/12,1.5479,1.5489,1.5394,1.554
2008/5/13,1.554,1.5571,1.5366,1.5476
2008/5/14,1.5476,1.5565,1.543,1.5457
2008/5/15,1.5457,1.5486,1.5397,1.5453
2008/5/16,1.5453,1.5547,1.5419,1.558
2008/5/19,1.558,1.5602,1.5439,1.5511
2008/5/20,1.5511,1.5633,1.5486,1.5669
2008/5/21,1.5669,1.568,1.5505,1.5782
2008/5/22,1.5782,1.5791,1.563,1.5696
2008/5/23,1.5696,1.5814,1.5693,1.579
2008/5/26,1.579,1.5794,1.5697,1.5769
2008/5/27,1.5769,1.5793,1.5742,1.5702
2008/5/28,1.5702,1.5818,1.5695,1.5634
2008/5/29,1.5634,1.576,1.5608,1.5506
2008/5/30,1.5506,1.5663,1.5486,1.5554
2008/6/2,1.5554,1.5569,1.5462,1.5542
2008/6/3,1.5542,1.559,1.5487,1.5468
2008/6/4,1.5468,1.5628,1.541,1.5433
2008/6/5,1.5433,1.5485,1.5418,1.5588
2008/6/6,1.5588,1.5598,1.5365,1.5761
2008/6/9,1.5761,1.5775,1.5573,1.5652
2008/6/10,1.5652,1.5843,1.562,1.5459
2008/6/11,1.5459,1.5653,1.5438,1.557
2008/6/12,1.557,1.5587,1.5448,1.542
2008/6/13,1.542,1.5566,1.5379,1.536
2008/6/16,1.536,1.5484,1.5303,1.5483
2008/6/17,1.5483,1.5518,1.5346,1.5513
2008/6/18,1.5513,1.5552,1.5461,1.5528
2008/6/19,1.5528,1.5538,1.5463,1.5495
2008/6/20,1.5495,1.5586,1.5467,1.5621
2008/6/23,1.5621,1.5652,1.5493,1.5521
2008/6/24,1.5521,1.5624,1.5468,1.5576
2008/6/25,1.5576,1.5622,1.5493,1.5665
2008/6/26,1.5665,1.5686,1.5537,1.5758
2008/6/27,1.5758,1.5765,1.5629,1.5773
2008/6/30,1.5773,1.579,1.572,1.5757
2008/7/1,1.5757,1.5836,1.5732,1.5789
2008/7/2,1.5789,1.5827,1.5723,1.588
2008/7/3,1.588,1.5888,1.5777,1.5699
2008/7/4,1.5699,1.591,1.5682,1.571
2008/7/7,1.571,1.5727,1.5655,1.5721
2008/7/8,1.5721,1.5753,1.5612,1.5756
2008/7/9,1.5756,1.574,1.5635,1.5743
2008/7/10,1.5743,1.575,1.565,1.5784
2008/7/11,1.5784,1.5803,1.5692,1.5925
2008/7/14,1.5925,1.5949,1.5765,1.5908
2008/7/15,1.5908,1.5971,1.5842,1.5875
2008/7/16,1.5875,1.604,1.5866,1.5815
2008/7/17,1.5815,1.5948,1.5801,1.5818
2008/7/18,1.5818,1.5894,1.5783,1.5844
2008/7/21,1.5844,1.5888,1.5808,1.59
2008/7/22,1.59,1.5909,1.583,1.5781
2008/7/23,1.5781,1.5945,1.5758,1.5686
2008/7/24,1.5686,1.5798,1.5671,1.5657
2008/7/25,1.5657,1.5714,1.5628,1.5696
2008/7/28,1.5696,1.5753,1.5664,1.5753
2008/7/29,1.5753,1.5768,1.5686,1.5583
2008/7/30,1.5583,1.5758,1.5554,1.5583
2008/7/31,1.5583,1.5627,1.5522,1.5593
2008/8/1,1.5593,1.57,1.557,1.554
2008/8/4,1.554,1.5603,1.5514,1.5586
2008/8/5,1.5586,1.5631,1.5565,1.5469
2008/8/6,1.5469,1.5578,1.5446,1.5412
2008/8/7,1.5412,1.5516,1.5398,1.5329
2008/8/8,1.5329,1.5503,1.531,1.5012
2008/8/11,1.5012,1.5335,1.4998,1.4934
2008/8/12,1.4934,1.5083,1.488,1.4923
2008/8/13,1.4923,1.4965,1.4816,1.4934
2008/8/14,1.4934,1.498,1.4842,1.48
2008/8/15,1.48,1.4952,1.4778,1.4676
2008/8/18,1.4676,1.4824,1.466,1.47
2008/8/19,1.47,1.4767,1.4645,1.4783
2008/8/20,1.4783,1.4793,1.463,1.4743
2008/8/21,1.4743,1.4806,1.4673,1.4882
2008/8/22,1.4882,1.4897,1.4732,1.477
2008/8/25,1.477,1.4908,1.476,1.4754
2008/8/26,1.4754,1.4808,1.4696,1.4647
2008/8/27,1.4647,1.4758,1.4571,1.471
2008/8/28,1.471,1.4777,1.4635,1.4701
2008/8/29,1.4701,1.4812,1.4671,1.466
2008/9/1,1.466,1.4768,1.4641,1.4605
2008/9/2,1.4605,1.4726,1.4586,1.4516
2008/9/3,1.4516,1.4614,1.4467,1.4493
2008/9/4,1.4493,1.453,1.4385,1.4327
2008/9/5,1.4327,1.4544,1.432,1.4241
2008/9/8,1.4241,1.4347,1.4197,1.4107
2008/9/9,1.4107,1.4429,1.4055,1.4102
2008/9/10,1.4102,1.4227,1.4048,1.404
2008/9/11,1.404,1.4179,1.4011,1.3946
2008/9/12,1.3946,1.4,1.3882,1.4214
2008/9/15,1.4214,1.4223,1.3974,1.4194
2008/9/16,1.4194,1.448,1.4085,1.4149
2008/9/17,1.4149,1.429,1.4074,1.4379
2008/9/18,1.4379,1.4384,1.4077,1.4301
2008/9/19,1.4301,1.4542,1.428,1.4469
2008/9/22,1.4469,1.4478,1.4152,1.4808
2008/9/23,1.4808,1.4867,1.4439,1.4715
2008/9/24,1.4715,1.4825,1.4623,1.4657
2008/9/25,1.4657,1.4747,1.463,1.4625
2008/9/26,1.4625,1.4768,1.4562,1.4618
2008/9/29,1.4618,1.4678,1.4556,1.4467
2008/9/30,1.4467,1.4635,1.4303,1.4065
2008/10/1,1.4065,1.4432,1.4009,1.4058
2008/10/2,1.4058,1.4175,1.3976,1.3824
2008/10/3,1.3824,1.4038,1.3747,1.3834
2008/10/6,1.3834,1.3903,1.3702,1.3456
2008/10/7,1.3456,1.3677,1.3444,1.3625
2008/10/8,1.3625,1.3743,1.3483,1.3666
2008/10/9,1.3666,1.3743,1.3545,1.3634
2008/10/10,1.3634,1.3785,1.3581,1.3412
2008/10/13,1.3412,1.3654,1.326,1.3525
2008/10/14,1.3525,1.3683,1.346,1.3656
2008/10/15,1.3656,1.3769,1.3576,1.3494
2008/10/16,1.3494,1.3688,1.349,1.3444
2008/10/17,1.3444,1.3539,1.3348,1.3437
2008/10/20,1.3437,1.3517,1.3387,1.3327
2008/10/21,1.3327,1.353,1.3288,1.3072
2008/10/22,1.3072,1.3352,1.3061,1.2832
2008/10/23,1.2832,1.3075,1.274,1.2902
2008/10/24,1.2902,1.2905,1.2727,1.263
2008/10/27,1.263,1.3005,1.2497,1.2532
2008/10/28,1.2532,1.268,1.2335,1.2701
2008/10/29,1.2701,1.2705,1.2331,1.2953
2008/10/30,1.2953,1.2992,1.2628,1.2965
2008/10/31,1.2965,1.3298,1.2805,1.2759
2008/11/3,1.2759,1.292,1.2666,1.2626
2008/11/4,1.2626,1.2898,1.2598,1.2951
2008/11/5,1.2951,1.3029,1.2527,1.2991
2008/11/6,1.2991,1.3116,1.2795,1.2743
2008/11/7,1.2743,1.2954,1.2712,1.2743
2008/11/10,1.2743,1.2951,1.2664,1.2735
2008/11/11,1.2735,1.2926,1.2718,1.2552
2008/11/12,1.2552,1.2801,1.2518,1.2507
2008/11/13,1.2507,1.2632,1.2466,1.2815
2008/11/14,1.2815,1.2855,1.2389,1.2797
2008/11/17,1.2797,1.2825,1.2613,1.2678
2008/11/18,1.2678,1.2741,1.2514,1.2597
2008/11/19,1.2597,1.2664,1.2568,1.253
2008/11/20,1.253,1.2815,1.252,1.2465
2008/11/21,1.2465,1.2593,1.2458,1.2573
2008/11/24,1.2573,1.2625,1.2423,1.289
2008/11/25,1.289,1.291,1.2566,1.3066
2008/11/26,1.3066,1.3081,1.2804,1.2873
2008/11/27,1.2873,1.3069,1.281,1.2877
2008/11/28,1.2877,1.2968,1.286,1.2705
2008/12/1,1.2705,1.2957,1.2646,1.2671
2008/12/2,1.2671,1.2707,1.2583,1.2694
2008/12/3,1.2694,1.2767,1.2563,1.2657
2008/12/4,1.2657,1.2741,1.2603,1.2779
2008/12/5,1.2779,1.2849,1.255,1.268
2008/12/8,1.268,1.28,1.2628,1.2953
2008/12/9,1.2953,1.2965,1.2727,1.2923
2008/12/10,1.2923,1.3002,1.2799,1.3012
2008/12/11,1.3012,1.3071,1.2903,1.3316
2008/12/12,1.3316,1.3405,1.3005,1.3371
2008/12/15,1.3371,1.3415,1.325,1.3665
2008/12/16,1.3665,1.3703,1.336,1.4126
2008/12/17,1.4126,1.415,1.363,1.439
2008/12/18,1.439,1.4438,1.3998,1.4263
2008/12/19,1.4263,1.472,1.4182,1.3885
2008/12/22,1.3885,1.431,1.3825,1.3944
2008/12/23,1.3944,1.4123,1.3902,1.3951
2008/12/24,1.3951,1.402,1.392,1.3959
2008/12/25,1.3959,1.4018,1.3916,1.4019
2008/12/26,1.4019,1.4027,1.3975,1.406
2008/12/29,1.406,1.412,1.399,1.3983
2008/12/30,1.3983,1.4363,1.3967,1.4089
2008/12/31,1.4089,1.4221,1.392,1.3954
2009/1/1,1.3954,1.4143,1.3852,1.3954
2009/1/2,1.3954,1.3954,1.3954,1.3855
2009/1/5,1.3855,1.405,1.384,1.36
2009/1/6,1.36,1.396,1.3546,1.3527
2009/1/7,1.3527,1.3659,1.3313,1.3628
2009/1/8,1.3628,1.3747,1.343,1.3726
2009/1/9,1.3726,1.3799,1.3535,1.3431
2009/1/12,1.3431,1.3757,1.3416,1.3367
2009/1/13,1.3367,1.3477,1.329,1.3169
2009/1/14,1.3169,1.3372,1.3142,1.3153
2009/1/15,1.3153,1.3338,1.3093,1.3165
2009/1/16,1.3165,1.3243,1.3026,1.3257
2009/1/19,1.3257,1.3345,1.311,1.3143
2009/1/20,1.3143,1.3385,1.3118,1.288
2009/1/21,1.288,1.31,1.2855,1.3018
2009/1/22,1.3018,1.3038,1.2825,1.3001
2009/1/23,1.3001,1.3082,1.2908,1.2978
2009/1/26,1.2978,1.3028,1.2765,1.3181
2009/1/27,1.3181,1.3207,1.2862,1.3176
2009/1/28,1.3176,1.333,1.3119,1.3139
2009/1/29,1.3139,1.3335,1.3102,1.2979
2009/1/30,1.2979,1.318,1.2935,1.2793
2009/2/2,1.2793,1.295,1.2778,1.2827
2009/2/3,1.2827,1.2899,1.2707,1.3039
2009/2/4,1.3039,1.3058,1.2802,1.2856
2009/2/5,1.2856,1.307,1.2812,1.2796
2009/2/6,1.2796,1.2905,1.276,1.2945
2009/2/9,1.2945,1.2993,1.2748,1.3024
2009/2/10,1.3024,1.3094,1.2875,1.298
2009/2/11,1.298,1.3075,1.281,1.2904
2009/2/12,1.2904,1.2998,1.2834,1.2853
2009/2/13,1.2853,1.2942,1.2721,1.289
2009/2/16,1.289,1.2941,1.2822,1.2769
2009/2/17,1.2769,1.2855,1.2727,1.2612
2009/2/18,1.2612,1.28,1.2563,1.2553
2009/2/19,1.2553,1.264,1.2513,1.2686
2009/2/20,1.2686,1.2761,1.253,1.2848
2009/2/23,1.2848,1.2884,1.2558,1.2699
2009/2/24,1.2699,1.2991,1.2693,1.2853
2009/2/25,1.2853,1.2877,1.2663,1.2715
2009/2/26,1.2715,1.2899,1.269,1.275
2009/2/27,1.275,1.2811,1.2683,1.2694
2009/3/2,1.2694,1.2749,1.2604,1.2572
2009/3/3,1.2572,1.2632,1.2546,1.2587
2009/3/4,1.2587,1.2678,1.2522,1.2637
2009/3/5,1.2637,1.2656,1.2458,1.2637
2009/3/6,1.2637,1.2663,1.248,1.2636
2009/3/9,1.2636,1.2755,1.2539,1.2627
2009/3/10,1.2627,1.2725,1.2556,1.2637
2009/3/11,1.2637,1.2823,1.258,1.2846
2009/3/12,1.2846,1.2864,1.2616,1.2914
2009/3/13,1.2914,1.2936,1.2732,1.29
2009/3/16,1.29,1.2957,1.2862,1.2988
2009/3/17,1.2988,1.3071,1.2935,1.3005
2009/3/18,1.3005,1.3033,1.2932,1.3492
2009/3/19,1.3492,1.3499,1.2987,1.3665
2009/3/20,1.3665,1.3738,1.3416,1.3559
2009/3/23,1.3559,1.3726,1.3517,1.3649
2009/3/24,1.3649,1.3737,1.3485,1.345
2009/3/25,1.345,1.3672,1.3432,1.3566
2009/3/26,1.3566,1.3653,1.3418,1.3513
2009/3/27,1.3513,1.364,1.3502,1.3305
2009/3/30,1.3305,1.3591,1.3257,1.3162
2009/3/31,1.3162,1.3284,1.3113,1.3282
2009/4/1,1.3282,1.3342,1.3177,1.3282
2009/4/2,1.3282,1.3286,1.3167,1.3447
2009/4/3,1.3447,1.3518,1.3226,1.3482
2009/4/6,1.3482,1.3495,1.3365,1.3395
2009/4/7,1.3395,1.3581,1.3359,1.3257
2009/4/8,1.3257,1.3416,1.3227,1.3257
2009/4/9,1.3257,1.3309,1.3148,1.3159
2009/4/10,1.3159,1.3337,1.3127,1.3146
2009/4/13,1.3146,1.3158,1.309,1.3376
2009/4/14,1.3376,1.3391,1.3128,1.3287
2009/4/15,1.3287,1.338,1.3227,1.3191
2009/4/16,1.3191,1.3296,1.3147,1.3167
2009/4/17,1.3167,1.3268,1.3129,1.3027
2009/4/20,1.3027,1.3197,1.3018,1.2926
2009/4/21,1.2926,1.3075,1.2889,1.2928
2009/4/22,1.2928,1.2994,1.2898,1.3019
2009/4/23,1.3019,1.3038,1.2885,1.3123
2009/4/24,1.3123,1.3148,1.298,1.3247
2009/4/27,1.3247,1.3301,1.3115,1.3022
2009/4/28,1.3022,1.3245,1.3,1.3146
2009/4/29,1.3146,1.3166,1.2965,1.3249
2009/4/30,1.3249,1.3342,1.3121,1.323
2009/5/1,1.323,1.3385,1.3191,1.3267
2009/5/4,1.3267,1.3329,1.3228,1.3373
2009/5/5,1.3373,1.3425,1.3213,1.3312
2009/5/6,1.3312,1.3437,1.328,1.3341
2009/5/7,1.3341,1.3375,1.3245,1.3341
2009/5/8,1.3341,1.3471,1.3252,1.3621
2009/5/11,1.3621,1.3629,1.3342,1.3595
2009/5/12,1.3595,1.3667,1.3558,1.3642
2009/5/13,1.3642,1.3707,1.3564,1.3581
2009/5/14,1.3581,1.3722,1.3566,1.3653
2009/5/15,1.3653,1.3665,1.3526,1.3479
2009/5/18,1.3479,1.365,1.3461,1.3552
2009/5/19,1.3552,1.3556,1.3422,1.3636
2009/5/20,1.3636,1.3668,1.3531,1.3768
2009/5/21,1.3768,1.3831,1.3584,1.389
