DATE,OPEN,HIGH,LOW,CLOSE
2007/8/21,114.91,115.51,113.68,114.2
2007/8/22,114.2,115.24,114.01,115.02
2007/8/23,115.02,115.47,113.99,115.91
2007/8/24,115.91,117.15,115.3,116.38
2007/8/27,116.38,116.5,115.53,116.12
2007/8/28,116.12,116.76,115.89,114.62
2007/8/29,114.62,115.87,114.62,116.15
2007/8/30,116.15,116.22,113.86,115.8
2007/8/31,115.8,116.24,115.21,115.96
2007/9/3,115.96,116.62,115.48,115.84
2007/9/4,115.84,116.14,115.66,116.2
2007/9/5,116.2,116.43,115.33,115.13
2007/9/6,115.13,116.48,114.99,115.32
2007/9/7,115.32,115.57,114.81,113.34
2007/9/10,113.34,115.65,113.13,113.56
2007/9/11,113.56,114.01,112.6,114.29
2007/9/12,114.29,114.38,113.39,114.23
2007/9/13,114.23,114.4,113.78,115.17
2007/9/14,115.17,115.5,114.1,115.13
2007/9/17,115.13,115.4,114.36,115.12
2007/9/18,115.12,115.41,114.66,116.22
2007/9/19,116.22,116.39,114.79,116.07
2007/9/20,116.07,116.33,115.66,114.32
2007/9/21,114.32,116.06,113.98,115.39
2007/9/24,115.39,115.86,114.54,114.87
2007/9/25,114.87,115.42,114.65,114.54
2007/9/26,114.54,114.99,114.03,115.43
2007/9/27,115.43,115.75,114.54,115.62
2007/9/28,115.62,115.88,115.13,114.74
2007/10/1,114.74,115.64,114.67,115.77
2007/10/2,115.77,116.08,114.69,115.85
2007/10/3,115.85,116,115.28,116.68
